"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"185115869087666176","","206051183","","","2012-03-28 21:27:17 +0000","web","@refactoritus Twttr tells me we are similar and suggests that I follow you. There are many people with whom I have more mutual connections."
"184491098494869504","","","","","2012-03-27 04:04:40 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","A light went out in my apartment today and I realized that some electrician decided to wire the lights in series rather than in parallel."
"184461900996812801","","14231571","","","2012-03-27 02:08:39 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@marcoarment Instapaper doesn't seem to like a if chunk of this article... http://t.co/G9lNwCdi","http://twitter.com/thompson_caleb/status/184461900996812801/photo/1"
"183943466903011328","","","183774139100827649","35163668","2012-03-25 15:48:34 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @pookleblinky: Idea: a bookmarking service which orders your bookmarks by current interests ascertained through Bayesian filters."
"183456893795180544","183417034439262208","11322372","","","2012-03-24 07:35:06 +0000","web","@holman Fair enough. Thanks, man."
"183387829626343424","","","182629839533121536","487202835","2012-03-24 03:00:40 +0000","web","RT @Constitutionn: ""Prefer a man who burns the flag and wraps himself in the #Constitution than one who burns the Constitution and wraps ..."
"183387785661661185","183306170059067393","49247353","","","2012-03-24 03:00:29 +0000","web","@marblehornets Watch them with the Benny Hill theme music. Makes everything more fun to watch."
"183387238250463232","183338233395027968","30923","","","2012-03-24 02:58:19 +0000","web","@rands But aren't you talking about blogging right now?"
"183387126547746816","","13334762","","","2012-03-24 02:57:52 +0000","web","@github @holman Is there any way to turn a repository into a fork after it has been created? I've got all the commits from upstream already."
"181173665851912193","","14231571","","","2012-03-18 00:22:22 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@marcoarment did you notice that landscape mode has font weight problems with some capital letters for Elena? Bad Characters: EFHIJKLUVY"
"180267682451570688","","","179716573785886720","18771008","2012-03-15 12:22:19 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @jasongorman: We should think ourselves very lucky that Alan Turing didn't patent ""a single machine which can be used to compute any  ..."
"180045410411356160","","","","","2012-03-14 21:39:05 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Coming off  of 32 straight hours of code madness. #needmorefeelsgoodman #crunchtime"
"179658735420055554","179658333576368128","11322372","","","2012-03-13 20:02:35 +0000","web","@holman 8===========D"
"179658449074925568","","","179610622412066816","14114392","2012-03-13 20:01:26 +0000","web","RT @thoughtbot: gem open #{gem_name} will open the gem's source in your editor of choice. http://t.co/GDBf67M5","http://rubyquicktips.com/post/897603085/opengem-easy-access-to-a-gems-source-and"
"178368046447067136","","","178302444462284800","12241752","2012-03-10 06:33:50 +0000","web","RT @maxogden: the world would be in much better shape if all academics knew how to use github"
"177764251073654784","","","176737514382565377","13826102","2012-03-08 14:34:34 +0000","web","RT @pauldix: I couldn't get behind the whole ""brogrammer"" thing. But scrogrammer? Oh yes, that's me: http://t.co/UvBz5v7c","http://www.quora.com/Is-the-term-brogrammer-sexist/answer/Christopher-Rubin-1"
"177559714064900096","","","","","2012-03-08 01:01:49 +0000","web","I may have made a $499 purchase for an item I expect to receive March 16. #ipad"
"177557686450262016","177555337497423872","30923","","","2012-03-08 00:53:45 +0000","web","@rands So does that make ""OS X"" just ""OS""?"
"177557571039789058","","","177555337497423872","30923","2012-03-08 00:53:18 +0000","web","RT @rands: Ok, so, we're getting rid of version numbers. Ok."
"177557489871630336","177443267816849409","48459553","","","2012-03-08 00:52:59 +0000","web","@KatiePavlich I know the pill isn't super cheap, but I shoot a lot. You might not come out very well in this deal."
"177556201159131136","177442741742088192","127989749","","","2012-03-08 00:47:51 +0000","web","@CarolusIV Does that question have a half-life?"
"177156911458816000","","138034438","","","2012-03-06 22:21:13 +0000","web","@sublimehq Build 2182 is no longer available. Should I roll back, since I have that installed?"
"176824638612054016","","","176822501589000193","30923","2012-03-06 00:20:53 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @rands: How to piss off an engineer: call them a programmer."
"175789087129747456","","","","","2012-03-03 03:45:59 +0000","web","Someone should write a mobile app and call it iNeedANewNamingConvention. #gettingstale"
"175788954858160129","175736667372658688","33423","","","2012-03-03 03:45:27 +0000","web","@gruber If you don't pay attention to what's on the screen, it is pretty."
"175788206279766017","","","175714606956818432","11322372","2012-03-03 03:42:29 +0000","web","RT @holman: @tnm maybe she's like me where you don't worry about the other person and you keep screaming in your head ""YES YES YES ITS W ..."
"175604623846019072","175304683873779712","11322372","","","2012-03-02 15:32:59 +0000","web","@holman Since you can't share yours, I'm working on a simple skeleton script/bootstrap for a rails app. https://t.co/Ouo3eok7","https://github.com/calebthompson/bootstrap"
"175604058789388289","","","171301469973262336","188969454","2012-03-02 15:30:44 +0000","web","RT @PaulBabeuAZ: Pls RT & let's show America what we stand for - secure border, sound fiscal policy, standing up for our Constitution. h ..."
"175261619654377472","174981163918692352","11322372","","","2012-03-01 16:50:00 +0000","web","@holman Great talk. Any chance we can talk you into throwing up a (few) example script/bootstraps in a GitHub repo?"
