"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"193787729190989824","","","","","2012-04-21 19:46:09 +0000","web","Grab what you think is a cheap bottle of wine from your cabinet to cook with; get a really great bottle. #whitepeopleproblems"
"193309667781394432","193167209508503553","262498249","","","2012-04-20 12:06:30 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","@goldenricetiff Yeah I went opening day. Good stuff."
"193166435172884480","193070450757222400","206051183","","","2012-04-20 02:37:21 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@refactoritus @goldenricetiff That was pretty entertaining."
"192435123197706242","192433471245918208","752673","","","2012-04-18 02:11:23 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@jeresig I'm reading the books before watching. It is even tougher without visual aides."
"192372805965332481","192347232962486273","5637652","","","2012-04-17 22:03:45 +0000","web","@codinghorror Also, check out Sublime Text 2"
"192372702806421504","192347232962486273","5637652","","","2012-04-17 22:03:21 +0000","web","@codinghorror Believe it or not some of my favorite tools for doing UNIX-y things come from the git setup on GitHub. http://t.co/CefHBcJP","http://help.github.com/win-set-up-git/"
"192255196229931009","","","","","2012-04-17 14:16:25 +0000","web","Just saw Discovery fly over DC!"
"191948127484395520","191947837314056192","5637652","","","2012-04-16 17:56:14 +0000","web","@codinghorror Forget Arnold Ipsum. Use Samuel L. Ipsum http://t.co/FBDaCssk","http://slipsum.com/"
"191672597866487809","191622523463536640","30923","","","2012-04-15 23:41:23 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@rands Are you going to be doing any meetups or other social things while you are in the area?"
"190832809257078784","190826258500825089","30923","","","2012-04-13 16:04:21 +0000","web","@rands Do you mean that you just got into the private beta, or that there is now a public beta?"
"190543463887015936","190535647365304321","9267332","","","2012-04-12 20:54:36 +0000","web","@rtomayko Must have been a fun night."
"190495968272203776","190495261439688704","63485337","","","2012-04-12 17:45:52 +0000","web","@notch Fuck people sometimes."
"190432736610234368","190313157242273792","5637652","","","2012-04-12 13:34:37 +0000","web","@codinghorror Yeah, but usually I know roughly what I'm looking for ahead of time."
"190242827563831296","","","","","2012-04-12 00:59:59 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Today I touched my iPad for two minutes. Thirty minutes later a man was at my door with delicious sushi and wings. The future is now."
"190215185892507648","190158306084524034","63485337","","","2012-04-11 23:10:09 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@notch 505 fps is damned impressive."
"190146087389106176","","","190124435762712577","14246143","2012-04-11 18:35:34 +0000","web","RT @rbates: It is pretty apparent when a project has not followed README driven development. I look at the docs and say: this should be  ..."
"189756384684949505","189749756933836800","14231571","","","2012-04-10 16:47:02 +0000","web","@marcoarment 51"
"189756324416987136","189754978162847744","11322372","","","2012-04-10 16:46:47 +0000","web","@holman Yeah, I think that's where the problem is. Personally I'd prefer to read inline, but I have a feeling others want to have API docs."
"189754623182127104","","5502392","","","2012-04-10 16:40:02 +0000","web","@mojombo @holman Want to sell my coworkers on TomDoc vs Yard. Thoughts? I like that the syntax of TomDoc is for humans not parsers."
"189443469993979904","189442946528055296","14231571","","","2012-04-09 20:03:37 +0000","web","@marcoarment @rubergly Then I'll have to switch over to Readability..."
"189383861115961344","","","189356015605653506","30923","2012-04-09 16:06:45 +0000","web","RT @rands: Your job is not just what you're doing; it should be preparing you for what you want to do."
"188343049129168896","188332750615490560","6790312","","","2012-04-06 19:10:56 +0000","web","@secretsquirrel Which ones are you considering? Perhaps more interestingly, what criteria are you considering for each?"
"188309887091081218","188305325739360256","11322372","","","2012-04-06 16:59:10 +0000","web","@holman Why on Earth did he want to know that?"
"188280607191728129","","","188280195801821185","14231571","2012-04-06 15:02:49 +0000","web","RT @marcoarment: If Google wants to reduce Amazon's relevance, maybe they could make their search usable for finding legitimate product  ..."
"187622948641849344","","","","","2012-04-04 19:29:32 +0000","web",":trollface: http://t.co/UFCLutp0","http://twitter.com/thompson_caleb/status/187622948641849344/photo/1"
"187565932338610177","","","","","2012-04-04 15:42:57 +0000","web","Hey, or hey hey."
"187552939919945728","","6790312","","","2012-04-04 14:51:20 +0000","web","@secretsquirrel I did end up finding a bug. Lemme know where you end up creating a tracker and I'll write a report."
"187552754049355776","187544653665546240","41084137","","","2012-04-04 14:50:35 +0000","web","@corneliuscz @secretsquirrel That's true. On the other hand, how many non-developers submit bugs beyond twitter or email?"
"187543713868812289","187541579899211777","6790312","","","2012-04-04 14:14:40 +0000","web","@secretsquirrel @corneliuscz I always say @github. It's a pretty friendly site even for non-programmers, so more people should use it imo."
"187541418754060289","187541147428728832","6790312","","","2012-04-04 14:05:33 +0000","web","@secretsquirrel @corneliuscz Make a github page for it. Throw up a README and add Issues."
"187538075474329600","","6790312","","","2012-04-04 13:52:16 +0000","web","@secretsquirrel I'm gonna go out and buy Papermill now. As a dev and Android user, I empathize with your dilemma. Android needs better apps."
