"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"263615290993156096","263560921664876544","388958428","","","2012-10-31 12:15:57 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@IrisClasson I?ve had good experiences. Got my last job there."
"263449049536032769","263448986579517440","6173562","","","2012-10-31 01:15:22 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@saturnflyer JetBlue"
"263317529261387776","263268505229590528","6173562","","","2012-10-30 16:32:45 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","@saturnflyer Glad to hear it. Checked on ours and we are good to go as well."
"263052600436469760","263049788914798593","33423","","","2012-10-29 23:00:01 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@gruber Of course you haven?t. It?s spelled ?broette?"
"263021001095389184","263020898615959553","22386062","","","2012-10-29 20:54:28 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@steveklabnik Let me direct you to Wikipedia."
"263016508853202946","","","262982951594250241","11280212","2012-10-29 20:36:36 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @r00k: Wish your Rails tests ran faster? Sign up and I'll send you an occasional email with techniques that worked for me: http://t.c ..."
"263014993270804480","262979549120311298","22386062","","","2012-10-29 20:30:35 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@steveklabnik What sort of content would you populate one with?"
"262987385439137793","","","","","2012-10-29 18:40:53 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Am I ready for the purity and courage of Mitt Romney?s apocalyptic vision? Mitt?s ready. http://t.co/MjmpxSK9","http://www.youtube.com/watch/6TiXUF9xbTo"
"262978593959866368","262977082353664000","638323","","","2012-10-29 18:05:57 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@kneath It would also be nice to have an organization-specific setting for this."
"262977374629527553","262977082353664000","638323","","","2012-10-29 18:01:06 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@kneath Right. On some level it makes sense to have settings with the things they effect, but it?s harder when there?s also a Settings area."
"262976725003161600","262975654444806144","638323","","","2012-10-29 17:58:31 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@kneath Feeling dumb now. Thanks."
"262975399082991616","","","","","2012-10-29 17:53:15 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Every time the wind gusts, the _internal_, _load-bearing_ wall behind me creaks."
"262975073772785664","262970874796322817","638323","","","2012-10-29 17:51:58 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@kneath I?m aware of those ones, but it would be nice to be able to turn off auto-subscribe, especially for forks of unwatched repositories."
"262939427205156865","262757715732987905","22386062","","","2012-10-29 15:30:19 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@steveklabnik @_why Oh, man. #blank? and #present? are two of my favorite core_ext."
"262935812881129472","","","","","2012-10-29 15:15:57 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Preparation for Sandy:
? Stock up on food and water
? Board up windows to protect from broken glass
? Download Walking Dead season 2 on iPad"
"262927962939211776","","","262692184975896576","14114222","2012-10-29 14:44:45 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @jayroh: @markbates @patricksroberts @r00k I do believe the chance is high there will be some hacking :)"
"262927944790450176","","","262688458093518848","17388421","2012-10-29 14:44:41 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @markbates: @patricksroberts @jayroh @r00k I think we should create a new app while en route. Like the Rails Rumble but quicker and a ..."
"262924690929119232","","","262920207402668032","150334831","2012-10-29 14:31:45 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @mbtaGM: All #MBTA service suspended effective 2PM today. Please make final trips as early as possible. Details: http://t.co/Ox7OuA3d","http://bit.ly/TorQTS"
"262915505118117888","262914292427419648","6505422","","","2012-10-29 13:55:15 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@jyurek @jayroh That?s true. Today?s flight was cancelled, but I?ve got a good feeling."
"262914017591435264","","14114222","","","2012-10-29 13:49:21 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@jayroh @jyurek URL hacked! http://t.co/rdcIv4Ck","http://www.jetblue.com/flightstatus/flightstatussched.aspx?FlightDate=10%2f31%2f2012&FlightDate1=10%2f29%2f2012&FlightDate2=10%2f29%2f2012&FlightNum=489&FlightOrgn=&FlightDestn=&panInput_3=&panInput_4=&fs_from_field=&fs_to_field=&departure_date=10%2f29%2f2012&flight_number_field=489&departure_date_by_flightno=10%2f29%2f2012"
"262913696303550464","","14114222","","","2012-10-29 13:48:04 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@jayroh @jyurek I keep checking our flight on JetBlue and getting bad news, but they run the same flight daily?our status isn?t up yet."
"262912179379003392","262652124842827776","638323","","","2012-10-29 13:42:02 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@kneath @heroku Yo @github, where?s the button that says I don?t want to be subscribed to notifications for every one of my org apps?"
"262911822376624128","","","","","2012-10-29 13:40:37 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Used my last ?Forever? stamp to vote last week. It is a sadness, but for a good cause."
"262711767136878592","262575968915447808","6264782","","","2012-10-29 00:25:40 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@grossberg The tea or the meal?"
"262710907107430400","262553514302124032","14231571","","","2012-10-29 00:22:15 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@marcoarment ?Here, let me put my fingers all up in your Surface experience? - Microsoft Store guy to Apple Store guy."
