"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"301851702892568577","","","","","2013-02-14 00:33:48 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","http://t.co/HDNhvyBF","http://www.speedtest.net/result/2507188537.png"
"301529976266698752","301519900512489472","14231571","","","2013-02-13 03:15:23 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@marcoarment @bulletproofexec http://t.co/zIewpBMy","http://twitter.com/thompson_caleb/status/301529976266698752/photo/1"
"301529877885104128","301519900512489472","14231571","","","2013-02-13 03:14:59 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@marcoarment @bulletproofexec http://t.co/aRKcluIX","http://twitter.com/thompson_caleb/status/301529877885104128/photo/1"
"301514713588719617","","","301448430943870976","57143143","2013-02-13 02:14:44 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @Mike_hugs: The bloodlust the LAPD has exhibited this past week + the disregard for everyone else's lives is more terrifying than any ..."
"301417877087596544","","","301412142253481984","14662889","2013-02-12 19:49:56 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @bokmann: Rails 4.0 prefers you use an Aeron chair or a standing desk/treadmill."
"301417838630010880","","","","","2013-02-12 19:49:47 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Just got my awesome invitation to @LessConf https://t.co/PvJaohnk http://t.co/yMf0VMgk http://t.co/0bTHPtsL","https://gist.github.com/calebthompson/3d689b500fa777e451d3","http://www.thoughtbot.com/about#caleb","http://twitter.com/thompson_caleb/status/301417838630010880/photo/1"
"301394354348638208","301353466146742272","6505422","","","2013-02-12 18:16:28 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@jyurek We?ll wrestle for the right to the desk."
"301393367412121600","301392090686951424","1676051","","","2013-02-12 18:12:33 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@seanstickle @saturnflyer @grossberg @arlingtonruby @thompson_caleb Really glad @thoughtbot lets me do these things."
"301390121717071873","301389882738212864","6173562","","","2013-02-12 17:59:39 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@saturnflyer @grossberg @arlingtonruby Haha. You should come this weekend."
"301336352212000769","","","","","2013-02-12 14:25:59 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Every once in a while, I come into work and find myself in an inexplicable good mood. Thanks for being a great place to work, @thoughtbot!"
"301212817300783104","301211244080291841","289403","","","2013-02-12 06:15:06 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","@obra Well..."
"301203165976621056","","","","","2013-02-12 05:36:45 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",".@twitter @tweetbot I don?t want to know when I @mention myself. I was there when it happened."
"301203008249806849","301202760085417984","290866979","","","2013-02-12 05:36:07 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@thompson_caleb @steveklabnik @nzkoz @veganstraightedge To which he was referring."
