"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"219242873240031232","","","","","2012-07-01 01:35:48 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","I am on a diet.  I am losing weight. I am also eating ribs. Teryaki. Fucking. Ribs. Be jealous."
"219237173164130304","","","","","2012-07-01 01:13:09 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","And then episode 9? thanks, Louis CK."
"219218569412608001","","","","","2012-06-30 23:59:14 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Louie season 2 is much funnier?and less depressing?than the first."
"218133797382791168","","","","","2012-06-28 00:08:44 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Quantified Self nerds need this shit: http://t.co/xUDextlV","http://kck.st/LVePiI"
"217788432267739136","","","217771656515559424","412682869","2012-06-27 01:16:23 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @MBCompanyMan: Can't stop intel leaks, can't balance budget, can't buy a motherfn supersized soda. We used to put duct tape on spaces ..."
"217695777886175234","217643198485508097","638323","","","2012-06-26 19:08:12 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@kneath [?small?, ?pouches?, ?containers?]

Let me know of I can help with anything else."
"217110615817322496","","","","","2012-06-25 04:22:59 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","?@thoughtbot: Since https://t.co/vdVW15pw is a gem, we don't have to wait for Rails 4.0 to use it. Can be used in Rails &gt;= 3.2.3.? @fringd","https://github.com/rails/strong_parameters"
"217109811739889665","","","216510944140988418","15736190","2012-06-25 04:19:47 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @smashingmag: A great UX read: Effective Presentation of a Website?s Navigation - http://t.co/7ePq0jqa","http://bit.ly/LEn5CD"
"217106750569058304","216411812298637315","17543347","","","2012-06-25 04:07:37 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@kjaleshire just got back from three days camping on the beach. Fun stuff."
"217072297008304128","","","215829092908548096","15948437","2012-06-25 01:50:43 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @spolsky: The EFF's new position on software patents is very good; if these rules were adopted, it will eliminate patent trolls. http ..."
"215788320469434369","215736854425772033","15736190","","","2012-06-21 12:48:39 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","@smashingmag for to make pretty websites with."
"215180944137654274","214938659252740099","206051183","","","2012-06-19 20:35:09 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@refactoritus If I only saw @JohnTesh?s tweet because @CarolusIV retweeted it, does that mean Andrew is making John famous?"
"214766963883393024","","","","","2012-06-18 17:10:09 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","?@thompson_caleb: Barney Stinson would NOT be amused. http://t.co/f5IJcjCi? @ActuallyNPH","http://twitter.com/thompson_caleb/status/214757259077619713/photo/1"
"214765421763633153","","","214734106297249793","30923","2012-06-18 17:04:01 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @rands: Process creates a delectable, healthy tension between those who measure and those who create."
"214757259077619713","","","","","2012-06-18 16:31:36 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Barney Stinson would NOT be amused. http://t.co/f5IJcjCi","http://twitter.com/thompson_caleb/status/214757259077619713/photo/1"
"213410839464656897","","","213386481467797504","774010","2012-06-14 23:21:23 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @jamiew: I'd love to see @GitHub add ""Your friends X and Y watch this project, and Z has a fork"" a la @Kickstarter"
"213389277197910016","","","","","2012-06-14 21:55:42 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Been thinking a lot about this type of thing lately? http://t.co/JGUeGk0W","http://robots.thoughtbot.com/post/25098505945/style-sheet-swag-architecting-your-applications-styles"
"213389231899426817","","","","","2012-06-14 21:55:32 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","?@erikthemonster: @marcoarment @Pogue funny enough, I just saved that article to Instapaper via Tweetbot, a paid replacement for ...? Me too"
"213309465947148288","","","","","2012-06-14 16:38:34 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","""Some unexpected expenses came up this month and I'm be a little late on the rent"" - Me, regarding the new Retina Macbook Pro"
"212712871023476737","","","212682718276882432","14604080","2012-06-13 01:07:55 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @Apey: I'm a big fan of awesome stuff"
"211664145974706177","","","211628113543696385","14231571","2012-06-10 03:40:39 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @marcoarment: @codinghorror Macs have had native PDF and ISO support since oh god never mind it's hopeless"
"211664136034193408","","","211627699339399169","5637652","2012-06-10 03:40:37 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @codinghorror: finally native PDF and ISO image support, much better taskman, much better start menu, vastly improved explorer. Diggi ..."
"211540855759179776","","","211533322554314754","713263","2012-06-09 19:30:44 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @defunkt: Mind blowing: http://t.co/XeaHNpS5","http://www.smbc-comics.com/index.php?db=comics&id=2633"
"211257237501517824","","","211015651953885185","212881443","2012-06-09 00:43:45 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @roeoesli: ""Management by results is confusing special causes with common causes."" By William Edwards Deming"
"211253053653909505","","","211127539333218305","66432490","2012-06-09 00:27:07 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @obfuscurity: One of GitHub's biggest advantages over other employers is their commitment to remote employees. This should not be und ..."
"210953467311816704","","","","","2012-06-08 04:36:41 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Me, Paul Hofford, and Sam Calagione. http://t.co/OVoNYBj2","http://twitter.com/thompson_caleb/status/210953467311816704/photo/1"
"210951302241452032","","1676051","","","2012-06-08 04:28:04 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@seanstickle @fringd on Saturday if I have my way."
"210948312377987072","210861577522520066","1676051","","","2012-06-08 04:16:11 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@seanstickle Probably not dominion. There is talk of the Game of Thrones board game. I think @fringd?s place in Pentagon City."
"210900358690643971","","","","","2012-06-08 01:05:38 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","""What's a saison? Anybody?"" ""Generally they're quite good."""
"210895032851496960","","","","","2012-06-08 00:44:28 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","""It doesn't break, it jusy comes apart"" - Sam Calagione"
"210883589972312065","","","","","2012-06-07 23:59:00 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Just high-fived Sam Calgione. #bucketlist"
"210843813760090112","","1676051","","","2012-06-07 21:20:57 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@seanstickle Interested in board games this weekend?"
"210784583438958592","210767025788817408","14231571","","","2012-06-07 17:25:35 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@marcoarment let us know what you switch to."
