"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"164516675272712193","","","","","2012-02-01 01:13:26 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","Got home tonight to find that Obama is going to be passing in front of my house with his motorcade. Naturally I'm still waiting to see him."
"162899001442697216","162880932368494592","127989749","","","2012-01-27 14:05:23 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","@CarolusIV oh thank god"
"160525064058568705","","","160471675115286528","33423","2012-01-21 00:52:12 +0000","web","RT @gruber: PSA: http://t.co/Ui0qRb9e","http://www.loopinsight.com/2012/01/20/vinnie-jones-teaches-cpr/"
"160524516009836544","160479257376735233","366606110","","","2012-01-21 00:50:01 +0000","web","@huffpostgay Barbaric, yes. But requiring the surgery before allowing the transgendered to change their sex legally isn't forcing them."
"160154074984103936","160037818008219648","30923","","","2012-01-20 00:18:01 +0000","web","@rands Unfortunately, unless you're publishing for free Apple gets to decide if you publish at all. https://t.co/YlGykXTg","https://plus.google.com/114723964985237592593/posts/9FWrAT6aqqM"
"160149717899157504","","","160055893327753217","20252410","2012-01-20 00:00:42 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @jeffreytierney: was about to change my ""IE_SUCKS"" css file to a less file, but then realized it would be named IE_SUCKS.less and tha ..."
"159783029764657152","","","159782150760181760","14749606","2012-01-18 23:43:37 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @Dropbox: We believe in an open, vibrant Internet and oppose web censorship bills SOPA and PIPA. Learn more at http://t.co/kjK3evra","http://americancensorship.org/"
"159713233115156482","159449263061995521","127989749","","","2012-01-18 19:06:16 +0000","web","@CarolusIV Those are different units!!"
"159642841474269184","","83901492","","","2012-01-18 14:26:34 +0000","web","@SenatorBegich Please do NOT support SOPA/PIPA.  Please do not censor the web!"
"159642733051518976","","18061669","","","2012-01-18 14:26:08 +0000","web","@lisamurkowski Please do NOT support SOPA/PIPA.  Please do not censor the web!"
"159642647399628800","","37007274","","","2012-01-18 14:25:47 +0000","web","@repdonyoung Please do NOT support SOPA/PIPA.  Please do not censor the web!"
"159118544804659201","","","159043039006965763","14669549","2012-01-17 03:43:12 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @kylejack: During times of universal deceit, telling the truth becomes a revolutionary act. -Orwell #MLKJr"
"159118404752637952","","","159081572547563520","30923","2012-01-17 03:42:38 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @rands: I live with the eternal optimism that, yes, one day I will cross off everything on my to-do list."
"159067693511737346","","","159052795205525504","127989749","2012-01-17 00:21:08 +0000","web","RT @CarolusIV: #Guns and #alcohol don't mix. It makes the guns rust and the alcohol taste like lead and carbon."
"157944598054973440","","","157921787152314368","6608702","2012-01-13 21:58:21 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @BlameTelford: RT @D4nWebb: So a ""Dems for Mitt"" account just started following me. Bio: We agree with half of Mitt's positions -- ju ..."
"157680964863148033","","","157538541155516416","14112294","2012-01-13 04:30:46 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @benhuh: All Cheezburger sites will also be instituting a blackout on January 18th to protest SOPA and PIPA. Now, go ask Wikipedia to ..."
"157680947041550336","","","157672561419894784","30923","2012-01-13 04:30:42 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @rands: An engineer has painfully low confusion tolerance."
"157680866703847424","","","157623764513857536","15948437","2012-01-13 04:30:22 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @spolsky: Instead of referring to non-NYC employees as ""remote,"" I'll use the less judgmental term ""differently located."" (locational ..."
"157680829735256064","","","157600251346305024","33423","2012-01-13 04:30:14 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @gruber: I would like the ?p? in the word ?excerpt? to explain itself."
"157144253787676674","156809923043393536","127989749","","","2012-01-11 16:58:04 +0000","web","@CarolusIV guns are dangerous and should be strictly controlled by the government.  #coughbullshitcough"
"155817970986254336","155460244548493313","33423","","","2012-01-08 01:07:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter for Google TV</a>","@gruber #excusemewtf? May as well not even bother going to the hospital for this gaping axe wound then. I'll be fine right?"
"155817042220552192","","","155707919172775939","30923","2012-01-08 01:04:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter for Google TV</a>","RT @rands: Chart of distribution of tweet length: http://t.co/adexu9m8 (What's going on at ~30 characters?)","http://j.mp/x4ph0w"
"155023356750598144","154789813936062464","30923","","","2012-01-05 20:30:23 +0000","web","@rands Finally, someone to blame."
"154676753846120448","154441706874482688","33423","","","2012-01-04 21:33:06 +0000","web","@gruber You mean Mr. FuckYourCivilLiberties? http://t.co/hd9DCoWM","http://www.aclulibertywatch.org/blog_romero_20111230.html"
"154350379277107200","","","","","2012-01-03 23:56:12 +0000","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","We had a good run. 236 years is probably longer than our forefathers expected our rights to last. #ndaa"
"154323900765974529","","","108751537202921472","14761655","2012-01-03 22:10:59 +0000","web","RT @tenderlove: My goals for Rails 3.2.0: better, faster, stronger, smaller."
